FirstName,LastName,Height,Weight,Position,DOB,Uniform,City,State,College,Exp,Injury,TimeInjured,InsideScoring,PotInside,JumpShot,PotJumpShot,FtShot,PotFtShot,3pShot,Pot3pShot,3pUsage,Handling,PotHandling,Passing,PotPassing,PostDefense,PotPostDefense,PerimeterDefense,PotPerimeterDefense,Stealing,PotStealing,Blocking,PotBlocking,OReb,PotOReb,DReb,PotDReb,Fouling,Strength,Quickness,Jumping,Stamina,Team,Contract1,Contract2,Contract3,Contract4,Contract5,Contract6,Contract7,BirdYears,Option,Picname,InjuryAvoidance
Carmelo,Wright,77,213,SG,6/7/2007,4,Kenner,LA,Jacksonville,1,,0,2,5,2,5,2,5,2,5,53,2,5,2,5,2,5,2,5,2,5,2,5,2,4,2,5,53,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,52
Gregory,Devlin,72,189,PG,10/9/2010,34,Los Angeles,CA,Arizona,0,,0,2,5,2,5,2,5,2,5,13,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,64,2,2,2,80,Draft,0,0,0,0,0,0,0,0,None,,94
Stan,Moore,84,242,C,8/15/2001,41,Fort Worth,TX,None,0,,0,2,5,2,3,2,5,0,0,0,2,5,0,0,2,5,2,3,1,1,2,5,2,5,2,5,107,2,0,0,50,FA,0,0,0,0,0,0,0,0,None,,47
Eliseo,Vanmeter,73,204,PG,2/12/2011,31,Davis,CA,Santa Clara,0,,0,2,5,2,5,2,5,1,2,2,2,5,2,5,2,5,2,5,2,5,1,2,1,2,2,5,45,2,2,2,44,Draft,0,0,0,0,0,0,0,0,None,,67
Mack,Craighead,81,250,PF,9/9/2009,50,Buffalo,NY,IUPUI,0,,0,2,4,2,4,2,5,2,4,52,2,4,2,4,2,4,1,3,2,4,2,4,2,4,2,4,42,2,2,2,77,FA,0,0,0,0,0,0,0,0,None,,25
William,Allen,86,240,C,9/26/2007,45,Lake Ridge,VA,Charlotte,0,,0,2,4,2,4,2,5,2,4,6,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,62,2,2,2,75,FA,0,0,0,0,0,0,0,0,None,,49
Jerry,Smith,77,197,SG,8/11/2011,26,Tipton,PA,None,0,,0,2,5,2,5,2,5,2,5,9,2,4,2,5,2,5,2,5,2,4,2,4,2,5,2,5,11,2,2,2,91,ASI,0,0,0,0,0,0,0,0,None,,40
Cameron,Bettencourt,75,188,PG,10/18/2010,22,Boone,IA,Charlotte,0,,0,2,5,2,5,2,5,2,5,44,2,5,2,5,2,5,2,5,2,5,1,1,2,5,2,5,72,2,2,2,75,Draft,0,0,0,0,0,0,0,0,None,,45
Jesus,Bishop,79,185,SF,7/26/2009,25,Conway,AR,Arkansas,0,,0,2,5,2,5,2,5,2,5,38,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,6,2,2,2,65,Draft,0,0,0,0,0,0,0,0,None,,23
Kenneth,Atkinson,74,195,PG,6/18/2010,5,Ross Township,PA,Marquette,0,,0,2,5,2,5,2,5,2,5,26,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,19,2,2,2,77,Draft,0,0,0,0,0,0,0,0,None,,18
Jess,Johnson,75,173,PG,9/11/2010,21,Olathe,KS,Missouri,0,,0,2,5,2,5,2,5,2,5,43,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,100,2,2,2,74,Draft,0,0,0,0,0,0,0,0,None,,76
Neville,Jackson,80,209,PF,1/17/2012,35,Morgan City,LA,Kentucky,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,82,2,2,2,61,Draft,0,0,0,0,0,0,0,0,None,,40
Dennis,Gross,79,186,SF,6/9/2010,26,Phoenix,AZ,Arizona,0,,0,2,5,2,5,2,5,2,5,21,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,34,2,2,2,80,TIL,0,0,0,0,0,0,0,0,None,,25
Jerry,Thai,77,196,SG,12/3/2008,9,Union,MS,Alcorn State,0,,0,2,5,2,5,2,5,2,5,51,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,61,2,2,2,92,FA,0,0,0,0,0,0,0,0,None,,51
Rene,Rodgers,77,190,SG,4/19/2007,16,Los Angeles,CA,Utah State,0,,0,2,5,2,5,2,5,2,5,11,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,48,2,2,2,76,FA,0,0,0,0,0,0,0,0,None,,36
Chris,Harbison,78,213,SG,5/30/2009,32,North Windham,ME,Maryland,0,,0,2,5,2,5,2,5,2,5,92,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,45,2,2,2,65,FA,0,0,0,0,0,0,0,0,None,,72
Don,Ortega,84,260,C,4/3/2006,35,Boca Del Mar,FL,Florida,0,,0,2,4,2,4,2,5,0,0,0,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,42,2,2,2,52,FA,0,0,0,0,0,0,0,0,None,,24
Douglas,Lemon,77,228,SG,9/29/2008,6,Port Jervis,NY,Canisius,0,,0,2,5,2,5,2,5,2,5,11,2,5,2,5,1,1,2,5,2,5,2,5,2,5,2,5,36,2,2,2,83,FA,0,0,0,0,0,0,0,0,None,,50
Marcus,Parker,81,237,SF,6/11/2012,25,Mesquite,TX,Southern Illinois,0,,0,2,5,2,5,2,5,2,5,43,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,51,2,2,2,96,Draft,0,0,0,0,0,0,0,0,None,,39
Tracy,Jones,71,158,PG,3/26/2010,13,San Diego,CA,Oregon,0,,0,2,5,2,5,2,5,2,5,23,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,67,2,2,2,40,Draft,0,0,0,0,0,0,0,0,None,,45
Efrain,Wilson,79,205,SF,11/28/2006,25,Vail,CO,Oklahoma State,0,,0,2,5,2,5,2,5,2,5,42,2,5,2,5,2,5,2,5,2,3,2,5,2,5,2,5,24,2,2,2,88,FA,0,0,0,0,0,0,0,0,None,,18
Troy,Bennett,80,226,PF,12/16/2006,45,Redlands,CA,Fresno State,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,66,2,2,2,53,FA,0,0,0,0,0,0,0,0,None,,54
Fabian,Collins,77,201,SG,12/6/2007,9,Tahlequah,OK,Iowa,0,,0,2,5,2,5,2,5,2,5,59,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,26,2,2,2,72,FA,0,0,0,0,0,0,0,0,None,,38
Dirk,Hartung,77,208,SG,7/30/2009,14,Milwaukee,WI,Xavier,0,,0,2,5,2,5,2,5,2,5,66,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,25,2,2,2,84,FA,0,0,0,0,0,0,0,0,None,,82
Darryl,McArthur,76,220,PG,1/2/2011,34,Forest,MS,Southeastern Louisiana,0,,0,2,5,2,5,2,5,2,5,25,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,13,2,2,2,46,Draft,0,0,0,0,0,0,0,0,None,,46
Rob,Hightower,78,218,PG,4/17/2012,22,East Moline,IL,Ohio State,0,,0,2,5,2,5,2,5,2,5,49,2,5,2,5,1,2,2,5,0,0,2,5,2,5,2,5,51,2,2,2,71,Draft,0,0,0,0,0,0,0,0,None,,58
Damion,Anderson,81,229,SF,9/4/2012,6,Lancaster,PA,None,0,,0,2,4,2,4,2,5,2,4,57,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,92,2,2,2,87,STL,0,0,0,0,0,0,0,0,None,,41
Logan,Hicks,84,272,C,12/21/2000,52,Houston,TX,Texas,0,,0,2,4,2,5,2,5,0,0,0,2,5,2,3,2,5,1,1,2,5,2,3,2,5,2,5,38,2,2,0,65,FA,0,0,0,0,0,0,0,0,None,,77
Jeffry,Brown,84,251,PF,12/20/2007,51,Winter Garden,FL,Florida,0,,0,2,5,2,5,2,5,2,5,72,2,5,2,5,2,5,2,5,1,2,2,5,2,5,2,5,10,2,2,2,38,FA,0,0,0,0,0,0,0,0,None,,10
Demetrius,Turner,78,221,SG,12/16/2006,35,Bisbee,AZ,Arizona,0,,0,2,5,2,5,2,5,2,5,12,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,65,2,2,2,71,FA,0,0,0,0,0,0,0,0,None,,5
Trey,Keller,77,207,SG,2/19/2001,13,Columbia,MD,San Diego,0,,0,2,5,2,5,2,5,2,5,10,2,5,2,5,2,5,2,5,2,5,2,4,2,5,1,1,84,2,0,0,86,FA,0,0,0,0,0,0,0,0,None,,39
Burl,Miller,79,234,SF,1/15/2006,42,Wadley,GA,Savannah State,1,,0,59,69,40,40,32,47,24,24,4,35,39,27,38,39,57,32,35,20,28,51,51,66,70,64,80,44,42,36,39,95,TIL,0,0,0,0,0,0,0,0,None,,14
German,Lai,83,204,SF,6/25/2007,22,Princeton Meadows,NJ,Wisconsin,0,,0,2,5,2,5,2,5,2,5,25,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,77,2,2,2,91,FA,0,0,0,0,0,0,0,0,None,,8
Jason,Hyde,81,215,SF,3/21/2008,18,Tempe,AZ,Arizona,0,,0,2,5,2,5,2,5,2,5,22,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,40,2,2,2,59,FA,0,0,0,0,0,0,0,0,None,,33
Ryan,Trotter,77,225,SG,7/23/2010,2,Largo,FL,Miami,0,,0,2,5,2,5,2,5,2,5,45,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,29,2,2,2,82,FA,0,0,0,0,0,0,0,0,None,,57
Marc,Pomeroy,78,243,SF,1/27/2006,35,Bellevue,WA,Washington,0,,0,2,4,2,4,2,5,2,4,78,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,17,2,2,2,97,FA,0,0,0,0,0,0,0,0,None,,64
Archie,Pollard,83,240,C,9/27/2013,50,Beaufort,SC,None,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,56,2,2,2,56,Draft,0,0,0,0,0,0,0,0,None,,67
Douglas,Gant,85,286,C,5/25/2005,42,Harrisonburg,VA,George Mason,0,,0,2,4,2,3,2,5,0,0,0,2,3,2,3,2,3,2,2,2,3,2,3,2,4,2,4,36,2,2,2,57,FA,0,0,0,0,0,0,0,0,None,,75
Gregory,Anderson,84,266,C,3/4/2008,33,Kansas City,KS,Xavier,0,,0,2,4,2,3,2,5,2,3,19,2,4,2,3,2,4,2,4,2,3,2,4,2,4,2,4,43,2,2,2,99,FA,0,0,0,0,0,0,0,0,None,,27
Geoffrey,Feldman,85,260,C,4/8/2006,32,Deltona,FL,Oklahoma State,0,,0,2,4,2,4,2,5,0,0,0,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,60,2,2,2,88,FA,0,0,0,0,0,0,0,0,None,,85
Carlos,Garza,84,249,PF,12/7/2005,34,Sanatoga,PA,Boston College,1,,0,62,68,29,34,25,38,10,13,0,18,18,20,28,64,84,21,26,19,28,75,75,58,58,57,58,58,66,26,39,68,SON,0,0,0,0,0,0,0,0,None,,73
Morgan,Perez,85,259,C,11/6/2005,42,Coconut Creek,FL,Florida,0,,0,2,4,2,4,2,5,2,4,17,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,14,2,2,2,60,FA,0,0,0,0,0,0,0,0,None,,10
Ben,Allen,84,246,C,3/3/2007,33,Manchester,NH,Connecticut,1,,0,45,73,24,39,29,41,9,10,1,15,23,27,33,52,75,21,24,23,31,61,85,54,72,64,73,23,68,27,38,87,LCH,0,0,0,0,0,0,0,0,None,,53
Michael,Roberge,83,258,C,4/1/2005,45,Northport,AL,Navy,0,,0,2,4,2,4,2,5,2,4,20,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,29,2,2,2,65,FA,0,0,0,0,0,0,0,0,None,,45
Gökçe,Çetinkaya,83,278,C,7/17/2005,42,Fethiye,Turkey,None,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,3,2,5,2,5,2,5,2,5,2,5,2,5,13,2,2,2,60,FA,0,0,0,0,0,0,0,0,None,,2
Antoine,Thomas,84,268,C,11/27/2005,41,Wheaton,IL,Pittsburgh,1,,0,53,64,26,42,23,40,7,10,5,21,21,26,32,67,77,20,26,26,27,66,73,51,62,52,66,33,54,29,28,44,COL,0,0,0,0,0,0,0,0,None,,85
Chris,Rolfe,80,211,PF,11/26/2009,55,Chicago,IL,Ohio State,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,46,2,2,2,93,Draft,0,0,0,0,0,0,0,0,None,,12
Brendan,Brown,84,283,C,5/29/2007,53,Half Moon Bay,CA,California,1,Bruised Cheekbone,0,63,65,25,32,31,47,7,7,7,22,23,22,22,64,74,21,28,20,20,59,70,71,83,55,73,66,73,25,33,57,PLY,0,0,0,0,0,0,0,0,None,,3
Joe,Nicholson,85,251,C,10/6/2007,55,Sharpes,FL,Kentucky,0,,0,2,4,2,4,2,5,0,0,0,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,39,2,2,2,67,FA,0,0,0,0,0,0,0,0,None,,67
Silvestre,Alonso,83,259,C,12/25/2005,41,Ontario,OR,Idaho,0,,0,2,4,2,4,2,5,2,4,20,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,106,2,2,2,44,FA,0,0,0,0,0,0,0,0,None,,68
Rudy,Schreck,82,225,PF,3/2/2011,53,Denver,CO,Oklahoma,0,,0,2,5,2,5,2,5,2,5,23,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,61,2,2,2,63,Draft,0,0,0,0,0,0,0,0,None,,61
Edward,Thielen,81,248,C,12/7/2005,54,Carpinteria,CA,San Diego,0,,0,2,4,2,4,2,5,0,0,0,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,96,2,2,2,76,FA,0,0,0,0,0,0,0,0,None,,55
Marion,Lovato,82,245,PF,11/2/2008,45,Sunnyvale,CA,Temple,0,,0,2,5,2,5,2,5,2,5,55,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,75,2,2,2,33,FA,0,0,0,0,0,0,0,0,None,,49
Raphael,Essary,82,254,PF,7/8/2005,52,Fernandina Beach,FL,Southern,0,,0,2,4,2,3,2,5,0,0,0,2,3,2,4,2,3,2,3,2,3,2,3,2,3,2,3,72,2,2,2,70,FA,0,0,0,0,0,0,0,0,None,,52
Michael,Puma,81,253,PF,3/30/2006,45,Port Angeles,WA,Utah State,0,,0,2,4,2,4,2,5,2,4,21,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,62,2,2,2,53,FA,0,0,0,0,0,0,0,0,None,,67
Jackie,Jackson,78,230,SF,12/22/2009,10,Dunmore,PA,Monmouth,0,,0,2,5,2,5,2,5,2,5,67,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,61,2,2,2,68,Draft,0,0,0,0,0,0,0,0,None,,72
William,Stricklin,81,253,PF,4/28/2008,52,Mesa,AZ,Nevada,0,,0,2,4,2,4,2,5,0,0,0,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,65,2,2,2,64,FA,0,0,0,0,0,0,0,0,None,,62
Junior,Teran,80,238,PF,5/11/2006,51,Reno,NV,Fresno State,0,,0,2,4,2,4,2,5,2,4,38,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,66,2,2,2,74,FA,0,0,0,0,0,0,0,0,None,,11
Stanley,Johnson,82,258,PF,8/28/2006,55,Fairhope,AL,Mississippi State,0,,0,2,5,2,5,2,5,2,5,17,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,91,2,2,2,74,FA,0,0,0,0,0,0,0,0,None,,22
Dane,Allen,81,253,PF,1/13/2005,53,Pottsboro,TX,Sam Houston State,0,,0,2,4,2,4,2,5,0,0,0,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,41,2,2,2,62,FA,0,0,0,0,0,0,0,0,None,,16
Joel,Jackson,81,251,PF,3/1/2005,44,Jacksonville,FL,Duke,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,94,2,2,2,56,FA,0,0,0,0,0,0,0,0,None,,46
Francisco,Andrés,78,234,SF,1/27/2010,31,Concord,CA,Sacramento State,0,,0,2,5,2,5,2,5,2,5,20,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,82,2,2,2,74,FA,0,0,0,0,0,0,0,0,None,,45
Tyson,Richards,81,254,PF,7/6/2005,33,West End-Cobb Town,AL,Oklahoma,0,,0,2,5,2,5,2,5,2,5,10,2,4,2,5,2,5,2,5,2,5,2,5,2,5,2,5,50,2,2,2,92,FA,0,0,0,0,0,0,0,0,None,,68
Ivo,Soeiro,77,210,SG,5/23/2008,32,Belo Horizonte,Brazil,None,0,,0,2,4,2,5,2,5,2,5,68,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,81,2,2,2,68,FA,0,0,0,0,0,0,0,0,None,,40
Acunal,Kaptan,84,264,C,2/26/2006,32,Istanbul,Turkey,None,1,,0,63,70,36,37,34,34,22,31,16,32,32,24,33,56,56,25,32,23,36,54,65,49,63,69,69,25,65,28,44,76,EDM,0,0,0,0,0,0,0,0,None,,17
Brad,Rodrigez,80,204,SF,11/22/2011,6,Ann Arbor,MI,St. Francis-PA,0,,0,2,5,2,5,2,5,2,5,85,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,22,2,2,2,80,Draft,0,0,0,0,0,0,0,0,None,,49
Chris,Evans,82,251,PF,10/2/2006,45,Baltimore,MD,North Carolina,0,,0,2,5,2,5,2,5,0,0,0,2,5,0,0,2,5,2,5,2,5,2,5,2,5,2,5,59,2,2,2,82,FA,0,0,0,0,0,0,0,0,None,,78
Shelton,Garcia,78,194,SF,1/3/2010,8,Shasta Lake,CA,Stanford,0,,0,2,4,2,4,2,5,2,4,100,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,10,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,66
Bruno,Pracatan,79,218,PF,6/27/2010,30,Rosario,Argentina,None,0,,0,2,5,2,5,2,5,2,5,54,2,5,0,0,2,5,2,5,2,5,2,5,2,5,2,5,9,2,2,2,20,Draft,0,0,0,0,0,0,0,0,None,,75
Kendall,Blackford,79,231,SF,6/5/2005,25,Broken Arrow,OK,Oklahoma,0,,0,2,4,2,4,2,5,2,2,2,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,63,2,2,2,82,FA,0,0,0,0,0,0,0,0,None,,3
Yang,Cui,80,209,SF,6/18/2006,7,Xuzhou,China,None,0,,0,2,3,2,3,2,5,2,3,31,2,3,2,3,2,3,2,3,2,3,2,4,2,3,2,3,71,2,2,2,95,FA,0,0,0,0,0,0,0,0,None,,44
Antony,Fletcher,82,239,PF,6/16/2006,9,Lovelady,TX,Mississippi,1,Concussion,0,50,58,34,48,51,52,34,55,41,34,49,32,56,47,47,41,62,49,54,30,54,39,52,58,69,77,47,51,48,79,ASI,0,0,0,0,0,0,0,0,None,,51
Malcolm,Lamm,80,214,SF,8/15/2007,7,Lakewood,WA,Oregon,0,,0,2,5,2,5,2,5,2,5,53,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,96,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,84
Gerald,Lough,77,222,SF,9/13/2006,16,Fullerton,CA,California,0,,0,2,5,2,5,2,5,2,5,33,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,50,2,2,2,90,FA,0,0,0,0,0,0,0,0,None,,8
Gaston,Nichols,77,217,SF,7/23/2005,5,New Braunfels,TX,Baylor,0,,0,2,4,2,4,2,5,2,4,47,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,100,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,20
Claude,Jackson,77,227,SF,5/12/2006,9,Killeen,TX,Texas,0,,0,2,4,2,4,2,5,2,4,37,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,61,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,21
Keenan,Johnston,81,236,SF,4/7/2007,26,Corpus Christi,TX,Houston,0,,0,2,5,2,5,2,5,2,5,16,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,37,2,2,2,72,FA,0,0,0,0,0,0,0,0,None,,65
Gary,Tennison,79,227,SF,7/16/2009,28,Woonsocket,RI,None,0,,0,2,5,2,5,2,5,2,5,58,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,71,2,2,2,57,FA,0,0,0,0,0,0,0,0,None,,86
Kenton,Roberts,81,229,SF,7/20/2007,9,Phoenix,AZ,Arizona State,0,,0,2,5,2,5,2,5,2,5,10,2,4,2,5,2,5,2,5,2,5,2,5,2,5,2,5,45,2,2,2,48,FA,0,0,0,0,0,0,0,0,None,,7
Cedric,Langan,79,223,SF,9/11/2005,4,Metairie,LA,Alabama,1,,0,2,4,2,4,2,5,2,4,27,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,52,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,32
Anderson,Cartwright,81,247,C,8/1/2006,30,Missoula,MT,UNLV,1,Sprained Ankle,0,48,70,49,52,47,53,50,60,18,38,55,37,54,41,48,55,59,33,45,37,41,39,58,54,54,58,59,37,25,56,PAR,0,0,0,0,0,0,0,0,None,,59
Franklin,Edwards,80,226,SF,8/13/2005,5,Brunswick,OH,Illinois-Chicago,0,,0,2,4,2,4,2,5,2,4,5,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,53,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,49
John,Gilroy,79,228,SF,10/7/2005,18,Jackson,MS,Auburn,0,,0,2,4,2,4,2,5,2,4,20,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,45,2,2,2,91,FA,0,0,0,0,0,0,0,0,None,,74
Timothy,Ortiz,79,248,SF,8/23/2005,7,Bourbonnais,IL,Southern Illinois,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,73,2,2,2,82,FA,0,0,0,0,0,0,0,0,None,,62
Silas,Matheson,80,224,SF,9/12/2006,1,Danbury,CT,Connecticut,0,,0,2,5,2,5,2,5,2,5,13,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,20,2,2,2,46,FA,0,0,0,0,0,0,0,0,None,,87
Jay,Hickok,78,207,SG,10/27/2009,27,Live Oak,CA,None,0,,0,2,4,2,3,2,5,2,3,57,2,4,2,3,0,0,2,4,2,4,2,3,2,3,2,3,68,2,2,2,88,FA,0,0,0,0,0,0,0,0,None,,75
Alfredo,Johnson,77,214,SF,10/31/2006,12,South Jacksonville,IL,Villanova,1,Jammed Finger,0,32,53,69,78,46,54,48,61,49,55,55,41,62,24,34,50,75,58,58,14,23,37,37,28,44,37,47,39,48,88,CHE,0,0,0,0,0,0,0,0,None,,63
Charles,Alex,81,226,SF,10/11/2011,5,San Jose,CA,Stanford,0,,0,2,5,2,5,2,5,2,5,13,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,12,2,2,2,74,Draft,0,0,0,0,0,0,0,0,None,,50
Roderick,Fowler,79,225,SF,5/13/2007,5,Castlewood,CO,Colorado State,0,,0,2,5,2,5,2,5,2,5,8,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,58,2,2,2,76,FA,0,0,0,0,0,0,0,0,None,,97
Benito,Brugera,76,209,PG,3/21/2005,26,New York,NY,St. John's,1,Broken Nose,0,42,43,44,55,43,63,55,73,33,44,67,46,63,24,32,52,60,46,66,17,19,24,32,25,33,43,46,42,48,66,ROQ,0,0,0,0,0,0,0,0,None,,52
Darell,Holland,78,232,SG,11/21/2007,23,Lloyd Harbor,NY,St. Francis-NY,0,,0,2,5,2,5,2,5,2,5,6,2,5,2,5,2,5,2,5,2,5,1,1,2,5,2,5,68,2,2,2,85,FA,0,0,0,0,0,0,0,0,None,,83
Carl,McNeil,78,212,SG,6/23/2006,34,Endicott,NY,Arizona State,1,Broken Finger,0,41,41,59,76,43,77,55,74,30,65,68,35,52,23,28,49,49,48,69,17,22,26,43,33,45,80,39,63,43,53,PAR,0,0,0,0,0,0,0,0,None,,34
Don,Moore,78,222,SG,10/22/2007,15,Country Club,FL,Miami,1,,0,2,5,2,5,2,5,2,5,22,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,48,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,60
Melchor,Minoza,78,213,SG,1/30/2008,27,New York,NY,Canisius,0,,0,2,4,2,4,2,5,2,4,8,2,4,2,4,2,4,2,4,2,4,2,4,2,2,2,4,98,2,2,2,88,FA,0,0,0,0,0,0,0,0,None,,52
Robert,Francisco,77,204,SG,6/23/2008,25,Keizer,OR,Georgetown,0,,0,2,3,2,3,2,5,2,3,66,2,3,2,3,2,3,2,4,2,3,2,3,2,3,2,3,4,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,45
Larry,Gasaway,78,209,SG,1/1/2007,22,Rochester,NY,Michigan State,0,,0,2,4,2,4,2,5,2,4,5,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,21,2,2,2,79,FA,0,0,0,0,0,0,0,0,None,,78
Gary,Harris,78,209,SG,7/27/2007,33,Indianapolis,IN,Milwaukee,0,,0,2,5,2,5,2,5,2,5,18,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,16,2,2,2,97,FA,0,0,0,0,0,0,0,0,None,,25
Al,Rodriguez,77,203,SG,4/26/2005,34,Newport,AR,Presbyterian,1,,0,42,56,47,69,35,53,53,59,49,52,59,47,70,30,40,54,78,59,70,18,25,24,40,27,47,39,40,44,43,49,CHD,0,0,0,0,0,0,0,0,None,,69
Eldon,Johnson,78,211,SG,1/29/2005,7,Boiling Springs,SC,DePaul,0,,0,2,4,2,4,2,5,2,2,2,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,58,2,2,2,90,FA,0,0,0,0,0,0,0,0,None,,49
Harlan,Butters,78,199,SG,1/7/2005,27,Chattanooga,TN,Middle Tennessee,0,,0,2,5,2,5,2,5,2,5,46,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,61,2,2,2,97,FA,0,0,0,0,0,0,0,0,None,,5
Abram,Vang,79,229,SF,11/21/2009,9,Chicago,IL,Central Michigan,0,,0,2,5,2,5,2,5,2,5,49,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,93,2,2,2,29,Draft,0,0,0,0,0,0,0,0,None,,74
Edwin,Williams,83,238,C,2/16/2011,0,Albany,NY,Niagara,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,83,2,2,2,30,Draft,0,0,0,0,0,0,0,0,None,,52
Bobby,Brown,79,180,PG,12/14/2009,20,Bossier City,LA,Auburn,0,,0,2,4,2,4,2,5,2,4,31,2,4,2,4,2,4,2,4,2,4,2,4,2,2,2,4,54,2,2,2,71,FA,0,0,0,0,0,0,0,0,None,,29
Ivan,Suk,77,157,PG,10/24/2009,30,Prague,Czech Republic,None,0,,0,2,4,2,4,2,5,2,4,76,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,69,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,83
John,Millsap,79,245,SF,8/14/2006,9,Crestwood,IL,Syracuse,0,,0,2,3,2,3,2,5,2,3,36,2,4,2,3,2,3,2,3,2,3,2,3,2,4,2,3,29,2,2,2,100,FA,0,0,0,0,0,0,0,0,None,,80
