"ID","HistoricalID","FirstName","LastName","Name","Height","Weight","Age","BirthMonth","BirthDay","BirthYear","CurrentLeague","CurrentLeagueID","CurrentTeam","CurrentTeamID","ContractTeam","ContractTeamID","DlgTeam","DlgTeamID","Injury","TimeInjured","Inactive","PositionNumber","Experience","College","City","State","Greed","Happiness","Loyalty","Winner","InsideScoring","JumpShot","FreeThrowShot","ThreePointShot","Handling","Passing","OffensiveRebounding","DefensiveRebounding","PostDefense","PerimeterDefense","Stealing","ShotBlocking","Quickness","Strength","Stamina","Jumping","Pot_Inside","Pot_Jumpshot","Pot_FreeThrow","Pot_3pShot","Pot_Handling","Pot_Passing","Pot_ORebounding","Pot_DRebounding","Pot_PostDefense","Pot_PerimeterDefense","Pot_Stealing","Pot_Blocking","CurrentRating","FutureRating","OverallRating","OverallPotential","Championships","PlayerOfGame","PlayerOfWeek","PlayerOfMonth","Contract1","Contract2","Contract3","Contract4","Contract5","Contract6","Contract7","Contract8","OptionType1","OptionType2","OptionType3","OptionType4","OptionType5","OptionType6","OptionType7","OptionType8","BirdYears"
"284","","Harold","Walker","Harold Walker","75","196","28","2","8","1989","USDL","1","Idaho","9","Idaho","9","N/A","0","Dislocated Shoulder","0","False","4","7","Fairleigh Dickinson","Riviera Beach","MD","66","29","59","72","5","84","80","8","16","6","24","12","1","22","15","10","62","34","86","48","F","A","A","F","F","F","D","F","F","D","F","F","F","F","47","50","0","6","2","0","21540","23263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"285","","Buster","Jansen","Buster Jansen","78","203","26","5","11","1990","USDL","1","Santa Cruz","15","Santa Cruz","15","N/A","0","Sprained Knee","0","False","4","4","Tennessee","Palm Coast","FL","82","40","17","68","23","88","75","5","15","16","5","10","11","33","18","11","70","36","88","34","D","A","A","F","F","F","F","F","F","C","D","F","D","D","64","69","0","17","4","1","69608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"286","","Stanley","Scott","Stanley Scott","73","214","22","3","13","1995","USDL","1","Idaho","9","Idaho","9","N/A","0","","0","False","5","2","Vanderbilt","La Follette","TN","35","2","64","2","39","18","52","26","1","23","8","9","5","23","10","6","63","66","69","21","C","D","C","D","F","D","F","F","F","C","F","F","F","F","37","51","0","0","0","0","11100","12900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"287","","Zheng","Wong","Zheng Wong","82","231","21","10","3","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","None","Shanghai","China","52","19","56","70","8","13","28","0","17","5","6","5","4","0","8","4","10","53","23","34","F","D","D","F","D","F","F","F","F","F","F","F","F","F","20","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"288","","John","Bettencourt","John Bettencourt","77","220","29","10","16","1987","USDL","1","FA","-1","FA","-1","N/A","0","","0","False","4","5","Florida","Lancaster","PA","78","11","3","93","8","57","69","25","6","2","9","23","9","30","21","7","52","55","49","34","F","C","B","D","F","F","F","D","F","D","D","F","F","F","44","45","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"289","","John","Villasenor","John Villasenor","78","178","25","4","8","1992","USDL","1","Delaware","18","Delaware","18","N/A","0","","0","False","3","5","Akron","Glendale","CA","41","20","88","60","32","30","63","1","12","6","4","7","9","32","32","4","67","55","84","25","D","D","B","F","D","F","F","F","F","D","D","F","F","F","47","51","0","5","0","0","74102","83365","92628","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"290","","Timothy","Calfee","Timothy Calfee","77","174","29","12","29","1987","USDL","1","Delaware","18","Delaware","18","N/A","0","","0","False","3","9","North Carolina","Cortland","NY","20","26","19","2","14","56","58","0","9","26","12","24","27","10","5","8","60","41","69","48","F","C","C","F","F","D","F","D","D","F","F","F","F","F","45","48","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"291","","Jason","Hall","Jason Hall","83","232","21","6","29","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","Princeton","Hempstead","NY","17","35","57","38","13","16","46","7","9","8","9","9","15","4","24","29","41","68","52","79","D","D","C","F","F","F","F","F","D","F","D","C","F","D","43","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","","Rickey","Tyler","Rickey Tyler","75","172","33","3","22","1984","USDL","1","Erie","7","Erie","7","N/A","0","Sprained Wrist","0","False","4","13","Auburn","Memphis","TN","25","37","20","62","27","26","51","38","12","20","5","12","24","17","49","11","63","54","47","23","D","D","C","D","F","D","F","F","D","F","C","F","F","F","46","48","0","1","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"301","","Dennis","Leigh","Dennis Leigh","75","202","26","3","20","1991","USDL","1","Canton","6","Canton","6","N/A","0","Sprained Wrist","0","False","4","7","Maryland","Colesville","MD","2","35","90","22","23","66","58","0","31","5","6","16","5","49","13","8","81","29","93","30","D","B","B","F","D","F","F","D","F","B","F","F","F","D","54","66","0","7","0","0","146152","150988","155824","160659","0","0","0","0","0","0","0","0","0","0","0","0","2"
"302","","Frank","Burt","Frank Burt","79","186","30","12","13","1986","USDL","1","Idaho","9","Idaho","9","N/A","0","Strained Back","0","False","5","8","Binghamton","Gary","IN","99","13","99","3","16","39","68","16","54","30","5","7","12","53","11","5","78","19","63","30","F","C","B","F","C","D","F","F","F","C","F","F","F","D","59","61","0","3","0","0","231890","255079","278268","301457","324646","0","0","0","0","0","0","0","0","0","0","0","0"
"303","","Elliot","Anderson","Elliot Anderson","75","207","26","11","29","1990","USDL","1","FA","-1","FA","-1","N/A","0","","0","False","5","3","Stanford","Livingston","CA","49","30","72","55","7","25","55","7","25","28","0","1","2","26","30","4","75","11","71","26","F","D","C","F","D","D","F","F","F","D","D","F","F","F","38","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"304","","Otto","Haddad","Otto Haddad","73","193","20","1","31","1997","USDL","1","Sioux Falls","16","Sioux Falls","16","N/A","0","Sprained Knee","0","False","5","1","VCU","Hyattsville","MD","69","33","92","49","13","33","63","17","35","12","5","9","16","36","23","5","66","6","45","52","F","D","B","D","D","F","F","F","F","B","D","F","F","F","41","49","0","1","0","0","8335","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305","","Irving","Moody","Irving Moody","74","174","38","12","23","1978","USDL","1","Iowa","10","Iowa","10","N/A","0","Sprained Knee","0","False","5","14","Arkansas","Wichita","KS","81","24","57","53","18","49","79","45","39","38","7","15","2","30","24","6","68","25","42","26","D","B","A","C","D","C","F","F","F","D","D","F","F","F","54","58","0","11","0","0","270538","276646","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"306","","Vito","Rodas","Vito Rodas","75","220","30","5","9","1986","USDL","1","Maine","12","Maine","12","N/A","0","Bruised Jaw","0","False","5","11","Columbia","Victor","NY","18","6","35","45","12","31","68","32","36","10","16","1","5","13","3","5","62","19","78","23","F","D","B","D","C","F","F","F","F","F","F","F","F","F","36","39","0","1","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"307","","Zou","Tann","Zou Tann","72","180","28","5","19","1988","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","5","10","None","Yangjiang","China","54","40","76","22","14","23","47","18","25","29","4","27","6","10","10","6","81","43","67","28","F","D","C","F","D","D","F","D","F","F","F","F","F","F","37","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"308","","Rudolph","Williams","Rudolph Williams","73","202","30","3","31","1987","USDL","1","Fort Wayne","8","Fort Wayne","8","N/A","0","","0","False","5","6","Georgetown","Joppatowne","MD","37","84","65","82","24","18","44","15","62","38","1","24","3","22","16","25","57","4","60","20","D","F","C","F","B","D","F","D","F","D","F","D","F","F","42","44","0","0","0","0","15500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"335","","Rodolfo","Linhares","Rodolfo Linhares","72","160","31","1","9","1986","USDL","1","FA","-1","FA","-1","N/A","0","","0","False","5","11","None","Cachoeirinha","Brazil","50","2","58","32","5","23","56","10","53","31","11","11","4","29","15","29","68","50","69","28","F","D","B","F","C","D","F","F","F","D","F","D","F","F","38","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"336","","Edmund","Crane","Edmund Crane","76","181","21","7","25","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","Maryland-East Shore","Tampa","FL","21","31","97","14","5","16","67","20","3","6","1","7","3","5","4","9","57","61","54","26","F","C","B","D","F","F","F","F","F","F","F","D","F","F","26","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"337","","Doug","Allen","Doug Allen","79","219","21","3","11","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Houston","San Antonio","TX","33","30","68","91","9","23","64","5","9","22","5","4","1","27","13","0","86","56","76","54","D","C","B","F","F","C","F","F","F","C","D","F","F","D","46","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"338","","Allen","Pierson","Allen Pierson","74","186","31","5","27","1985","USDL","1","Grand Rapids","19","Grand Rapids","19","N/A","0","Patellar Tendanitis","0","False","5","12","Florida","West Samoset","FL","11","18","74","34","9","32","63","32","52","32","2","22","14","31","20","13","61","1","39","32","F","D","B","D","B","D","F","D","F","D","D","F","F","F","43","47","0","5","0","0","116184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"339","","Brian","Rayburn","Brian Rayburn","77","198","20","12","27","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","Vanderbilt","Memphis","TN","26","8","11","50","14","25","83","16","19","12","4","4","2","14","0","1","69","39","53","74","D","C","A","C","C","D","F","F","F","D","F","F","F","D","44","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"340","","Howard","Anderson","Howard Anderson","78","203","31","10","25","1985","USDL","1","Santa Cruz","15","Santa Cruz","15","N/A","0","Dislocated Knee","0","False","5","9","Georgia","Columbus city","GA","25","41","38","88","32","35","66","31","35","35","8","1","5","30","7","6","78","22","85","50","D","D","B","D","D","D","F","F","F","D","F","F","D","D","65","66","0","7","0","0","259756","285732","311707","337683","0","0","0","0","0","0","0","0","0","0","0","0","1"
"341","","Richard","Martin","Richard Martin","74","220","29","2","11","1988","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","5","10","Illinois State","Chicago","IL","35","65","96","90","11","30","46","42","9","11","10","4","6","10","21","2","66","64","50","30","F","D","B","C","F","F","F","F","F","F","D","F","F","F","35","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"342","","Cristopher","Garcia","Cristopher Garcia","74","155","22","8","23","1994","USDL","1","Rio Grand Valley","14","Rio Grand Valley","14","N/A","0","","0","False","5","1","North Texas","Clarksville","AR","5","36","94","15","4","44","74","34","36","14","0","9","2","32","22","8","68","25","84","51","F","B","A","C","C","D","F","F","F","C","D","F","F","D","47","66","0","7","0","0","12273","13500","14728","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"343","","Chris","Powell","Chris Powell","74","193","25","11","25","1991","USDL","1","Iowa","10","Iowa","10","N/A","0","","0","False","5","4","Gonzaga","Bozeman","MT","87","37","74","93","8","26","54","22","11","7","7","13","7","38","23","4","85","54","90","56","F","D","C","D","F","F","F","F","F","C","D","F","F","F","43","50","0","6","0","0","13500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317","","Fyodor","Kostina","Fyodor Kostina","73","203","32","8","14","1984","USDL","1","Bakersfield","5","Bakersfield","5","N/A","0","Strained Back","0","False","5","9","None","Seltso","Russia","24","12","22","57","21","12","35","21","20","24","5","5","5","42","38","4","84","54","99","57","D","F","C","D","D","D","F","F","F","C","D","F","F","F","54","56","0","7","2","0","215966","237563","259159","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"318","","Rudolph","Jones","Rudolph Jones","72","174","28","6","4","1988","USDL","1","Sioux Falls","16","Sioux Falls","16","N/A","0","","0","False","5","6","None","Odessa","TX","22","20","88","88","72","28","60","20","29","31","12","22","3","6","40","1","92","17","89","34","B","D","B","D","D","D","F","D","F","F","D","F","D","D","60","61","0","7","0","0","73871","79781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"319","","Eliseo","Browning","Eliseo Browning","75","192","28","5","6","1988","USDL","1","Westchester","22","Westchester","22","N/A","0","Bruised Hip","0","False","4","9","Miami-Ohio","Hamilton","OH","9","32","93","78","15","40","49","20","9","10","5","9","3","25","19","0","79","35","48","33","F","C","B","D","F","F","F","F","F","D","D","F","F","F","40","44","0","4","1","0","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"320","","Markus","Williams","Markus Williams","75","212","28","6","26","1988","USDL","1","Texas","17","Texas","17","N/A","0","","0","False","5","6","None","Toronto","Canada","85","55","56","32","10","43","80","9","32","19","4","5","3","42","22","3","68","10","66","45","F","C","B","F","D","D","F","F","F","C","D","F","F","F","43","46","0","6","0","0","61364","67500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"321","","Darius","Melo","Darius Melo","79","203","29","1","20","1988","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","5","8","Texas","Longview","TX","41","22","14","38","6","18","49","4","34","30","0","6","3","21","24","6","71","62","49","35","F","F","C","F","D","D","F","F","F","D","D","F","F","F","38","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"322","","Nicky","Harris","Nicky Harris","73","183","31","4","1","1986","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","5","11","Brigham Young","Alameda","CA","76","3","72","84","22","23","41","7","48","22","2","1","14","29","14","2","63","28","39","34","D","D","C","F","C","D","F","F","F","D","F","F","F","F","37","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323","","James","Harris","James Harris","74","218","27","4","22","1989","USDL","1","Sioux Falls","16","Sioux Falls","16","N/A","0","","0","False","3","6","Saint Joseph's","Marblehead","MA","64","30","95","50","13","33","51","34","36","56","5","15","13","16","6","9","74","46","93","46","F","D","B","D","C","C","F","F","F","F","F","F","F","D","57","60","0","4","0","0","165596","173988","182380","190772","199165","0","0","0","0","0","0","0","0","0","0","0","2"
"324","","Hector","Arsenault","Hector Arsenault","75","201","23","7","7","1993","USDL","1","Delaware","18","Delaware","18","N/A","0","Jammed Finger","0","False","5","1","Santa Clara","Meridian","ID","29","51","68","99","10","9","41","18","38","8","8","9","6","44","8","5","75","15","83","36","F","F","C","D","C","F","F","F","F","B","F","F","F","F","36","48","0","1","0","0","7600","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"325","","Eloy","Rivera","Eloy Rivera","72","215","33","1","24","1984","USDL","1","Toronto","21","Toronto","21","N/A","0","","0","False","5","14","Cal State Northridge","San Jose","CA","76","9","17","47","8","13","42","16","46","8","1","5","1","67","49","23","64","39","68","43","F","F","C","F","C","F","F","F","F","B","C","D","F","F","43","46","1","1","0","0","116184","121210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"326","","James","Paiz","James Paiz","75","200","26","3","7","1991","USDL","1","Rio Grand Valley","14","Rio Grand Valley","14","N/A","0","","0","True","5","6","DePaul","Freeport","IL","71","2","62","75","14","18","51","4","33","36","3","4","0","15","25","5","74","41","38","33","D","D","B","F","C","C","F","F","F","D","D","F","F","F","37","48","0","0","0","0","15500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"327","","Darrick","Williams","Darrick Williams","75","173","28","8","2","1988","USDL","1","Grand Rapids","19","Grand Rapids","19","N/A","0","Sprained Knee","0","False","4","5","College of Charleston","Greenville","SC","17","2","10","72","18","33","61","22","19","12","8","8","1","20","22","7","77","53","51","37","D","D","B","D","D","F","F","F","F","D","D","F","F","F","41","44","0","3","0","0","14100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"328","","Bruce","Jones","Bruce Jones","74","171","20","7","7","1996","USDL","1","Delaware","18","Delaware","18","N/A","0","","0","False","5","1","Massachusetts","Somerset","MA","96","48","12","36","35","14","52","29","14","7","1","13","1","31","9","1","74","40","56","60","C","F","C","C","D","F","F","F","F","C","F","F","F","F","42","56","0","3","0","0","7600","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"329","","Barry","Pierce","Barry Pierce","75","165","27","12","16","1989","USDL","1","Iowa","10","Iowa","10","N/A","0","Jammed Finger","0","False","4","4","None","Barre","VT","21","42","58","70","7","60","48","0","25","20","2","3","7","34","17","21","80","10","67","44","F","B","C","F","D","D","F","F","F","C","D","D","F","F","45","51","0","5","0","0","17002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"330","","Gary","Rager","Gary Rager","75","191","24","5","15","1992","USDL","1","Bakersfield","5","Bakersfield","5","N/A","0","","0","False","5","4","Tennessee","Pulaski","TN","30","23","93","2","17","38","87","4","54","34","2","17","4","49","47","10","74","21","40","42","D","C","A","F","B","C","F","D","F","C","B","F","F","D","54","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"331","","Mihec","Acman","Mihec Acman","80","239","21","6","10","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","None","Ptuj","Slovenia","25","98","57","91","13","14","42","0","5","3","24","9","5","25","10","5","38","67","62","21","D","F","C","F","F","F","D","F","F","C","F","F","F","F","30","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"332","","Joseph","King","Joseph King","74","220","27","3","8","1990","USDL","1","Los Angeles","11","Los Angeles","11","N/A","0","","0","False","3","3","Western Carolina","McMinnville","TN","69","2","57","84","11","28","54","2","45","8","2","27","7","48","47","9","72","60","49","36","F","D","B","F","C","F","F","D","F","C","C","F","F","F","41","45","0","1","0","0","12900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333","","Lou","Buck","Lou Buck","74","196","29","9","16","1987","USDL","1","Canton","6","Canton","6","N/A","0","Broken Foot","26","True","5","9","None","Mukwonago","WI","79","9","99","85","27","27","57","29","38","19","19","23","5","14","20","5","74","45","77","38","D","D","C","D","D","F","F","D","F","F","D","F","F","F","46","47","0","3","0","0","120393","126773","133153","139533","0","0","0","0","0","0","0","0","0","0","0","0","1"
"334","","Ervin","Burnett","Ervin Burnett","79","192","20","8","30","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","None","Barrie","Canada","7","3","100","94","31","20","57","5","46","2","12","12","25","43","36","13","36","68","62","38","D","D","C","F","C","F","F","F","D","B","D","F","F","F","46","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"344","","David","Hodges","David Hodges","75","210","32","1","15","1985","USDL","1","Grand Rapids","19","Grand Rapids","19","N/A","0","Inflamed Appendix","0","False","4","8","UAB","Tulsa","OK","98","22","17","98","13","30","53","17","30","9","8","50","11","47","75","4","93","9","53","47","F","D","B","F","D","F","F","C","F","C","A","F","F","F","52","58","0","7","0","0","206677","209140","211604","214067","0","0","0","0","0","0","0","0","0","0","0","0","4"
"345","","Gaylord","Davy","Gaylord Davy","71","218","29","8","24","1987","USDL","1","Fort Wayne","8","Fort Wayne","8","N/A","0","","0","False","5","5","Syracuse","Towson","MD","78","4","77","77","18","19","54","16","29","21","3","31","5","44","64","7","80","38","67","40","D","D","C","F","D","D","F","D","F","C","B","F","F","F","49","54","0","4","0","0","82988","91287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"346","","Gregg","Menefee","Gregg Menefee","73","203","30","8","7","1986","USDL","1","Rio Grand Valley","14","Rio Grand Valley","14","N/A","0","Sprained Ankle","0","False","5","8","Georgia Southern","Augusta-Richmond County","GA","44","19","55","21","12","12","36","27","41","51","6","16","1","31","11","3","68","36","70","31","F","F","C","D","C","C","F","F","F","D","F","F","F","F","48","50","0","2","0","0","31984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"347","","Theron","Randolph","Theron Randolph","76","187","21","4","10","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","None","Melbourne","Australia","48","3","67","43","5","13","54","4","10","6","3","0","3","7","4","1","66","6","41","44","F","D","B","F","D","F","F","F","F","D","F","F","F","F","21","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348","","Daniel","Galloway","Daniel Galloway","75","178","30","5","8","1986","USDL","1","Reno","13","Reno","13","N/A","0","","0","False","5","8","Texas","San Antonio","TX","83","45","12","15","21","25","49","19","48","20","11","8","6","37","12","20","72","12","72","53","D","D","C","F","C","D","F","F","F","C","F","D","F","F","49","53","0","4","0","0","142686","146632","150579","154525","0","0","0","0","0","0","0","0","0","0","0","0","0"
"349","","Omar","Baker","Omar Baker","76","212","33","3","20","1984","USDL","1","Toronto","21","Toronto","21","N/A","0","","0","False","5","11","Oklahoma","Grand Prairie","TX","75","23","28","15","17","45","58","1","47","39","1","1","7","3","19","6","79","43","70","52","F","C","B","F","C","D","F","F","F","F","D","F","F","F","50","52","1","5","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"350","","Steven","Asher","Steven Asher","74","190","25","11","7","1991","USDL","1","Westchester","22","Westchester","22","N/A","0","","0","False","5","1","Michigan State","Port Huron","MI","50","35","83","73","25","27","46","21","32","12","2","4","5","9","20","5","70","4","79","35","D","D","C","D","C","F","F","F","F","F","D","F","F","F","40","44","0","1","0","0","7600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"351","","James","Wilson","James Wilson","75","212","29","6","30","1987","USDL","1","Oklahoma City","20","Oklahoma City","20","N/A","0","","0","False","4","11","Old Dominion","Fairhope","AL","29","45","56","28","15","50","69","65","25","9","7","38","6","49","32","18","90","26","97","74","F","C","A","B","D","F","F","D","F","C","D","D","D","C","78","84","0","37","2","3","350000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352","","Carlos","Smith","Carlos Smith","73","220","29","11","7","1987","USDL","1","Idaho","9","Idaho","9","N/A","0","Broken Rib","0","False","5","9","Utah","Oakley","CA","37","13","76","69","10","42","64","26","71","19","2","11","9","13","13","13","67","46","37","36","F","C","B","D","B","D","F","F","F","F","F","F","F","F","43","46","0","2","0","0","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353","","Chauncey","Johnson","Chauncey Johnson","76","198","30","3","13","1987","USDL","1","Bakersfield","5","Bakersfield","5","N/A","0","","0","False","4","7","Xavier","Ironton","OH","44","5","61","91","36","25","54","22","32","10","15","12","5","24","40","6","71","26","54","26","D","D","B","D","C","F","F","F","F","D","D","F","F","F","49","53","0","2","0","0","18500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"354","","Royal","Hammers","Royal Hammers","71","166","27","10","7","1989","USDL","1","Maine","12","Maine","12","N/A","0","Broken Cheekbone","0","False","5","5","Morgan State","Corvallis","OR","94","22","13","88","33","44","65","19","50","24","5","1","3","25","9","10","93","14","52","36","C","B","B","D","C","D","F","F","F","D","F","F","F","D","53","67","0","2","0","0","146152","160767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"355","","Paul","Edwards","Paul Edwards","78","217","20","1","5","1997","USDL","1","Erie","7","Erie","7","N/A","0","","0","True","5","1","Saint Louis","Potts Camp","MS","61","7","24","34","8","37","80","1","8","9","4","5","1","5","5","4","70","53","62","35","F","C","A","F","F","F","F","F","F","F","F","F","F","F","35","43","0","0","0","0","7600","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"356","","Nestor","Anderson","Nestor Anderson","83","229","14","9","1","2002","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","1","0","Texas","Paris","TX","75","65","99","80","1","16","54","0","7","5","1","19","18","0","5","6","15","62","16","61","F","D","B","F","F","F","F","D","D","F","F","F","F","F","30","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"357","","Terrell","Rutherford","Terrell Rutherford","85","241","20","11","14","1996","USDL","1","Toronto","21","Toronto","21","N/A","0","","0","False","1","0","Wisconsin","Winston-Salem","NC","2","15","35","60","1","14","53","0","6","9","26","12","28","2","6","18","2","55","24","60","F","D","C","F","F","F","C","D","D","F","F","D","F","F","38","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"358","","Dag","Uysal","Dag Uysal","83","277","22","4","7","1995","USDL","1","Reno","13","Reno","13","N/A","0","","0","False","1","0","None","Istanbul","Turkey","49","49","65","62","7","9","46","4","12","6","10","30","49","8","18","41","27","53","68","41","F","F","C","F","F","F","F","D","C","F","D","C","F","F","53","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"359","","Thurman","Fisher","Thurman Fisher","87","223","21","1","26","1996","USDL","1","Oklahoma City","20","Oklahoma City","20","N/A","0","","0","True","1","0","Sam Houston State","Houston","TX","97","90","72","8","28","15","25","0","9","1","13","7","16","2","2","4","22","64","51","41","C","D","D","F","F","F","D","F","C","F","F","F","F","F","37","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"360","","Andrew","Rhodes","Andrew Rhodes","84","239","22","8","24","1994","USDL","1","Oklahoma City","20","Oklahoma City","20","N/A","0","","0","True","1","0","North Texas","Dallas","TX","33","80","6","39","10","8","39","0","18","8","16","21","5","0","13","5","25","95","41","42","F","F","C","F","D","F","D","C","F","F","D","F","F","F","37","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"361","","Jason","Phillips","Jason Phillips","83","251","20","4","14","1996","USDL","1","Texas","17","Texas","17","N/A","0","","0","False","1","0","Sam Houston State","Grand Prairie","TX","86","55","64","74","6","10","46","0","26","5","37","18","7","16","5","11","1","61","44","46","F","F","C","F","D","F","C","D","F","D","F","F","F","F","35","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"362","","Gonzalo","Cerezo","Gonzalo Cerezo","84","272","20","5","7","1996","USDL","1","Oklahoma City","20","Oklahoma City","20","N/A","0","","0","False","1","0","Miami","South Miami","FL","13","36","5","76","20","28","60","0","14","5","12","53","66","15","15","22","5","56","41","29","D","D","C","F","D","F","F","C","B","D","F","D","D","D","65","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"363","","Rolandas","Wenal","Rolandas Wenal","83","236","22","12","23","1994","USDL","1","Bakersfield","5","Bakersfield","5","N/A","0","","0","False","1","0","None","Vilnius","Lithuania","35","3","38","53","28","16","45","0","11","3","35","28","12","2","9","26","15","52","41","27","D","D","C","F","F","F","C","D","D","F","F","D","F","F","44","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"364","","Gregory","Valdovinos","Gregory Valdovinos","84","245","19","5","29","1997","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","1","0","Wright State","Columbia","SC","12","61","67","50","8","22","47","0","8","5","15","8","6","11","2","26","24","44","25","42","D","C","C","F","F","F","D","D","F","D","F","C","F","F","29","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"365","","Roosevelt","Martinez","Roosevelt Martinez","84","228","22","6","11","1994","USDL","1","FA","-1","FA","-1","N/A","0","","0","False","1","0","Wofford","Springville","NY","6","65","47","37","8","19","36","0","5","7","12","25","12","8","11","32","8","64","28","20","F","D","D","F","F","F","F","D","F","F","F","C","F","F","35","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
