"ID","HistoricalID","FirstName","LastName","Name","Height","Weight","Age","BirthMonth","BirthDay","BirthYear","CurrentLeague","CurrentLeagueID","CurrentTeam","CurrentTeamID","ContractTeam","ContractTeamID","DlgTeam","DlgTeamID","Injury","TimeInjured","Inactive","PositionNumber","Experience","College","City","State","Greed","Happiness","Loyalty","Winner","InsideScoring","JumpShot","FreeThrowShot","ThreePointShot","Handling","Passing","OffensiveRebounding","DefensiveRebounding","PostDefense","PerimeterDefense","Stealing","ShotBlocking","Quickness","Strength","Stamina","Jumping","Pot_Inside","Pot_Jumpshot","Pot_FreeThrow","Pot_3pShot","Pot_Handling","Pot_Passing","Pot_ORebounding","Pot_DRebounding","Pot_PostDefense","Pot_PerimeterDefense","Pot_Stealing","Pot_Blocking","CurrentRating","FutureRating","OverallRating","OverallPotential","Championships","PlayerOfGame","PlayerOfWeek","PlayerOfMonth","Contract1","Contract2","Contract3","Contract4","Contract5","Contract6","Contract7","Contract8","OptionType1","OptionType2","OptionType3","OptionType4","OptionType5","OptionType6","OptionType7","OptionType8","BirdYears"
"269","","Derek","Canada","Derek Canada","78","216","23","12","6","1992","USDL","1","Reno","13","Reno","13","N/A","0","","0","False","4","0","Duke","Auburn Hills","MI","38","54","75","2","C-","D ","C ","F-","F ","F ","F ","F-","F-","D+","D ","F-","A-","D+","A-","B-","C ","C ","C ","F ","F ","F ","F ","F ","F ","C ","D ","F ","F","D","51","67","0","3","0","0","32203","34815","37427","40039","0","0","0","0","0","0","0","0","0","0","0","0","0"
"270","","William","Campbell","William Campbell","77","181","29","12","8","1986","USDL","1","FA","-1","FA","-1","N/A","0","","0","False","4","9","None","New York","NY","43","58","37","73","D-","F+","C ","C-","F+","F+","D ","F-","F ","C+","D-","F-","A-","D ","B+","A-","F ","F ","C ","D ","F ","F ","D ","F ","F ","C ","F ","F ","D","D","61","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"271","","John","Collins","John Collins","74","221","19","7","28","1996","USDL","1","Santa Cruz","15","Santa Cruz","15","N/A","0","","0","False","4","0","Syracuse","Allentown","PA","19","64","82","7","C-","D-","C ","F+","F ","F+","F-","F-","F ","D+","D ","F ","A-","C ","A ","C+","C ","D ","C ","F ","F ","D ","F ","F ","F ","D ","D ","F ","F","F","45","53","0","4","0","0","16598","18673","20748","22822","0","0","0","0","0","0","0","0","0","0","0","0","0"
"272","","Marvin","Williams","Marvin Williams","76","226","30","7","1","1985","USDL","1","Rio Grand Valley","14","Rio Grand Valley","14","N/A","0","Groin Pull","0","False","4","11","New Orleans","Chalmette","LA","56","33","58","22","C ","F+","C ","D+","F-","D-","F ","C ","F ","F+","F-","D+","A ","C ","A+","B+","C ","F ","C ","D ","F ","F ","F ","C ","F ","F ","F ","D ","D","D","62","69","0","7","2","0","295308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"273","","Malcolm","Tyson","Malcolm Tyson","76","189","25","6","3","1990","USDL","1","Fort Wayne","8","Fort Wayne","8","N/A","0","","0","False","4","6","Texas","Irving","TX","33","41","48","90","F-","C-","C ","F-","D-","F ","F-","F ","F ","C-","F ","F ","C+","B+","B+","D-","F ","D ","C ","F ","F ","F ","F ","F ","F ","C ","F ","F ","F","F","33","36","0","0","0","0","17100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"274","","Omar","Chase","Omar Chase","77","210","20","12","9","1995","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","4","0","Missouri State","Kansas City","MO","5","65","20","78","F-","D ","C-","F-","D ","F+","F ","F-","F-","F+","D-","F ","C+","B+","C-","C-","F ","D ","C ","F ","C ","F ","F ","F ","F ","D ","D ","F ","F","F","26","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"275","","Truman","Beasley","Truman Beasley","79","227","25","10","21","1990","USDL","1","Canton","6","Canton","6","N/A","0","Bulging Disc","0","False","3","3","Brigham Young","Porterville","CA","25","13","46","48","F+","B ","A-","C ","C+","F+","F-","F+","F-","F ","F ","F ","C+","C ","C+","D+","F ","B ","A ","C ","C ","F ","F ","F ","F ","F ","F ","F ","F","D","58","61","0","4","0","0","65229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"276","","Tad","Lamontagne","Tad Lamontagne","76","205","22","1","27","1994","USDL","1","Los Angeles","11","Los Angeles","11","N/A","0","","0","False","4","0","Hawaii","Honolulu","HI","2","28","64","7","F ","F+","C ","F+","C-","F+","F ","D-","F-","C-","F-","F-","C+","B+","C-","C ","F ","F ","C ","F ","C ","F ","F ","D ","F ","D ","F ","F ","F","F","29","34","0","0","0","0","7600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"277","","Andrew","Tupper","Andrew Tupper","76","188","29","4","29","1987","USDL","1","Fort Wayne","8","Fort Wayne","8","N/A","0","","0","False","3","7","North Texas","Milwaukee","WI","93","60","1","86","F ","D+","C+","D-","D-","F+","F+","F ","F+","F ","F+","F-","B+","C-","A ","C ","F ","D ","B ","D ","D ","F ","F ","F ","F ","F ","F ","F ","F","F","42","45","0","6","0","0","73636","74153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"278","","Caleb","Carpio","Caleb Carpio","72","194","28","3","27","1988","USDL","1","Rio Grand Valley","14","Rio Grand Valley","14","N/A","0","Broken Foot","4","False","5","5","Bradley","Detroit","MI","5","9","29","77","D ","C ","B+","D-","F ","F-","F+","D-","F-","C ","D ","F ","C+","D ","C ","D+","D ","C ","A ","D ","F ","F ","F ","F ","F ","C ","D ","F ","F","F","35","39","0","0","0","0","15500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"279","","Kris","Wessel","Kris Wessel","78","186","29","1","26","1987","USDL","1","Delaware","18","Delaware","18","N/A","0","Broken Arm","33","True","4","8","Syracuse","New York","NY","92","36","5","36","D-","C ","B+","D+","C-","F ","F ","F-","F-","C+","A-","F ","A-","C ","B-","C-","D ","B ","A ","D ","C ","F ","F ","F ","F ","C ","A ","F ","D","D","70","78","0","13","2","0","300000","324000","348000","372000","396000","420000","0","0","0","0","0","0","0","0","0","0","0"
"280","","Edward","Brewster","Edward Brewster","73","224","20","1","4","1996","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","4","1","None","Brockport","NY","55","53","88","37","F-","F+","C+","F-","D ","D-","F-","F-","F-","D ","F ","F-","C+","C ","B+","C-","F ","D ","C ","F ","C ","D ","F ","F ","F ","C ","F ","F ","F","F","24","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"281","","Willian","Dejesus","Willian Dejesus","77","222","43","12","16","1972","USDL","1","FA","-1","FA","-1","N/A","0","","0","False","4","19","Duke","Greensboro","NC","5","61","36","4","D+","B+","C ","F+","C+","C-","F-","F ","F ","C-","F-","F ","C+","B ","C+","C+","D ","B ","B ","F ","B ","D ","F ","F ","F ","C ","F ","F ","D","D","60","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"282","","Carroll","Hefner","Carroll Hefner","75","194","30","8","27","1985","USDL","1","Erie","7","Erie","7","N/A","0","","0","False","5","7","Saint Mary's","Ridgecrest","CA","50","47","14","7","D ","C ","B+","D-","F+","D ","F-","D+","F ","D-","C-","F-","B-","B-","D+","C+","D ","C ","A ","D ","D ","D ","F ","D ","F ","F ","D ","F ","F","F","47","50","0","6","2","0","120393","132432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"283","","Chris","Lamothe","Chris Lamothe","78","174","22","2","11","1994","USDL","1","Texas","17","Texas","17","N/A","0","Ruptured Disc","39","True","4","0","Oklahoma","Tulsa","OK","39","43","25","34","F+","D-","C+","F-","F+","F ","F ","D ","F-","D-","F-","F-","A-","C+","A ","C ","D ","D ","C ","F ","D ","F ","F ","D ","F ","D ","F ","F ","F","D","42","61","0","1","0","0","14820","15031","15242","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"284","","Harold","Walker","Harold Walker","75","189","27","2","8","1989","USDL","1","Idaho","9","Idaho","9","N/A","0","Dislocated Shoulder","12","True","4","6","Fairleigh Dickinson","Riviera Beach","MD","66","32","59","72","F-","B+","A ","F ","F+","F-","D ","F ","F-","D ","F+","F ","B ","C-","A-","C ","F ","A ","A ","F ","F ","F ","D ","F ","F ","D ","F ","F ","F","F","44","50","0","1","0","0","21540","23263","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"285","","Buster","Jansen","Buster Jansen","78","201","25","5","11","1990","USDL","1","Santa Cruz","15","Santa Cruz","15","N/A","0","","0","False","4","3","Tennessee","Palm Coast","FL","82","43","17","68","D ","A ","B+","F-","F+","D-","F-","F ","F ","C-","D-","F ","B-","C-","A-","C-","D ","A ","A ","F ","F ","F ","F ","F ","F ","D ","D ","F ","D","D","62","66","0","13","4","0","69608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"286","","Stanley","Scott","Stanley Scott","73","213","21","3","13","1995","USDL","1","Idaho","9","Idaho","9","N/A","0","","0","False","4","1","Vanderbilt","La Follette","TN","35","2","64","2","C-","D-","C ","D ","F-","D ","F ","F ","F-","D ","F ","F ","B ","C+","B+","D-","B ","D ","C ","D ","F ","D ","F ","F ","F ","C ","F ","F ","F","F","35","51","0","0","0","0","11100","12900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"287","","Corey","Davis","Corey Davis","77","172","35","8","6","1980","USDL","1","Toronto","21","Toronto","21","N/A","0","","0","False","3","13","Northwestern","Springfield","IL","47","50","58","24","B-","B ","C+","F-","C ","C-","F+","F-","F ","C-","D+","F ","C+","C ","B-","C+","B ","B ","B ","F ","C ","C ","F ","F ","F ","D ","D ","F ","D","C","74","80","0","33","9","4","350000","375077","400155","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"288","","John","Bettencourt","John Bettencourt","77","218","28","10","16","1987","USDL","1","Texas","17","Texas","17","N/A","0","","0","False","3","4","Florida","Lancaster","PA","78","10","3","93","F ","C ","B-","D ","F ","F-","F ","D ","F ","D ","D-","F ","C+","C ","C ","C-","F ","C ","B ","D ","F ","F ","F ","D ","F ","D ","D ","F ","F","F","44","47","0","2","0","0","82988","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"289","","John","Villasenor","John Villasenor","78","176","24","4","8","1992","USDL","1","Delaware","18","Delaware","18","N/A","0","","0","False","3","4","Akron","Glendale","CA","41","39","88","60","C-","D+","B-","F-","F+","F-","F-","F ","F ","D+","D ","F-","C+","C+","A-","D+","D ","D ","B ","F ","D ","F ","F ","F ","F ","D ","D ","F ","F","F","45","50","0","4","0","0","74102","83365","92628","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"290","","Timothy","Calfee","Timothy Calfee","77","173","28","12","29","1987","USDL","1","Oklahoma City","20","Oklahoma City","20","N/A","0","","0","False","3","8","North Carolina","Cortland","NY","20","2","19","2","F+","C+","C+","F-","F ","D+","F+","D-","D+","F ","F-","F ","C+","C ","A-","C ","F ","C ","B ","F ","F ","D ","F ","D ","D ","F ","F ","F ","F","F","43","46","0","0","0","0","79890","89876","99862","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"291","","Riley","Chamberlin","Riley Chamberlin","80","192","42","9","22","1973","USDL","1","Grand Rapids","19","Grand Rapids","19","N/A","0","","0","False","4","22","Texas","Humble","TX","9","39","37","6","F-","C-","C ","D-","D+","F+","F ","F ","F-","D+","C-","F ","A ","C-","B ","B-","F ","D ","C ","D ","D ","F ","F ","F ","F ","D ","D ","F ","F","F","56","58","0","3","1","0","247316","272048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"292","","Larry","Wilson","Larry Wilson","78","171","33","4","7","1983","USDL","1","Westchester","22","Westchester","22","N/A","0","Bruised Hip","0","False","4","11","Illinois State","Nowata","OK","45","18","48","97","D-","C ","B ","D+","C ","F ","F-","D ","F-","C ","F-","F-","C+","C ","C ","C-","D ","C ","B ","D ","C ","F ","F ","D ","F ","C ","F ","F ","F","D","56","63","0","1","0","0","276730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"293","","Darrin","Jackson","Darrin Jackson","75","166","20","1","22","1996","USDL","1","Erie","7","Erie","7","N/A","0","","0","False","5","0","Campbell","Colona","IL","64","37","46","37","F ","C+","C ","F+","D-","D ","F ","F-","F ","D+","F ","D ","A-","C+","C+","A ","F ","B ","C ","F ","D ","D ","F ","F ","F ","D ","F ","D ","F","F","51","57","0","4","0","0","29230","32153","35076","37999","0","0","0","0","0","0","0","0","0","0","0","0","0"
"294","","Emmett","James","Emmett James","73","205","31","7","23","1984","USDL","1","Idaho","9","Idaho","9","N/A","0","","0","False","4","9","Morehead State","Olney","IL","47","41","19","36","C-","C ","C+","D ","C-","F ","F-","D+","F+","F ","D-","F ","A-","B-","B ","C-","D ","C ","C ","D ","D ","F ","F ","D ","F ","F ","D ","F ","F","F","44","48","0","4","0","0","88923","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"295","","Israel","Smith","Israel Smith","74","175","20","1","6","1996","USDL","1","Santa Cruz","15","Santa Cruz","15","N/A","0","","0","False","5","0","Winthrop","Cleveland","OH","83","25","13","55","D-","C ","C ","F ","F+","C-","F-","F-","F-","D ","F ","F ","B+","C-","C ","D-","D ","B ","C ","F ","D ","D ","F ","F ","F ","D ","F ","F ","F","F","37","49","0","0","0","0","7600","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"296","","Wu","Xú","Wu Xú","72","172","30","12","18","1985","USDL","1","Los Angeles","11","Los Angeles","11","N/A","0","Sprained Knee","0","False","5","10","None","Shanghai","China","89","18","88","68","D+","C ","B ","F-","C-","F ","F-","F ","F-","D ","B-","F ","A ","C+","C ","A ","C ","C ","B ","F ","D ","F ","F ","F ","F ","D ","B ","F ","F","D","55","61","0","15","5","1","247316","278230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"297","","Harold","Schaub","Harold Schaub","74","173","27","12","4","1988","USDL","1","Toronto","21","Toronto","21","N/A","0","Broken Ankle","19","True","5","3","San Diego State","Florence-Graham","CA","20","14","42","64","F+","C-","B+","F+","C ","F+","F ","F+","F-","C ","D ","F-","A-","C ","A+","C ","F ","C ","B ","F ","B ","F ","F ","F ","F ","C ","D ","F ","F","D","52","63","0","3","0","0","54647","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"298","","Richard","Perez","Richard Perez","72","208","34","10","20","1981","USDL","1","Reno","13","Reno","13","N/A","0","Scratched Cornea","0","False","5","11","None","Buechel","KY","58","2","29","77","D+","D ","C ","F+","C ","D+","F-","F-","F+","F ","D ","F ","B+","D+","C+","C-","D ","D ","C ","F ","C ","D ","F ","F ","F ","F ","D ","F ","F","F","41","45","0","0","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"299","","Morgan","Collins","Morgan Collins","75","214","29","11","15","1986","USDL","1","Santa Cruz","15","Santa Cruz","15","N/A","0","","0","False","5","8","Cal State Fullerton","Oakdale","CA","34","9","21","37","F ","D+","C+","F-","C ","D-","F ","F-","F-","D-","D-","F-","B+","C-","C+","C ","F ","D ","B ","F ","C ","F ","F ","F ","F ","F ","F ","F ","F","F","38","41","0","0","0","0","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","","Rickey","Tyler","Rickey Tyler","75","161","32","3","22","1984","USDL","1","Erie","7","Erie","7","N/A","0","Sprained Wrist","0","False","4","12","Auburn","Memphis","TN","25","24","20","62","D ","D ","C+","C-","F+","D-","F-","F+","D ","D-","C ","F ","B+","C+","C ","C-","D ","D ","C ","D ","F ","D ","F ","F ","D ","F ","C ","F ","F","F","46","50","0","0","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"301","","Dennis","Leigh","Dennis Leigh","75","200","25","3","20","1991","USDL","1","Canton","6","Canton","6","N/A","0","","0","False","4","6","Maryland","Colesville","MD","2","20","90","22","D ","B-","B ","F-","C-","F-","F-","D-","F-","C-","F+","F ","A ","D+","A ","C-","D ","A ","B ","F ","D ","F ","F ","F ","F ","B ","F ","F ","F","D","50","67","0","4","0","0","146152","150988","155824","160659","0","0","0","0","0","0","0","0","0","0","0","0","2"
"302","","Frank","Burt","Frank Burt","79","183","29","12","13","1986","USDL","1","Idaho","9","Idaho","9","N/A","0","","0","False","5","7","Binghamton","Gary","IN","99","9","99","3","D-","C ","B-","D-","C+","D+","F-","F ","F+","C ","F ","F-","A ","D-","C ","C-","F ","C ","B ","F ","C ","D ","F ","F ","F ","C ","F ","F ","F","D","59","61","0","3","0","0","231890","255079","278268","301457","324646","0","0","0","0","0","0","0","0","0","0","0","0"
"303","","Elliot","Anderson","Elliot Anderson","75","206","25","11","29","1990","USDL","1","Texas","17","Texas","17","N/A","0","","0","False","5","2","Stanford","Livingston","CA","49","40","72","55","F ","D ","C+","F ","D+","D+","F-","F-","F-","D+","C-","F-","B+","F ","B-","D+","F ","D ","C ","F ","D ","D ","F ","F ","F ","D ","D ","F ","F","F","39","43","0","0","0","0","12900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"304","","Otto","Haddad","Otto Haddad","73","189","19","1","31","1997","USDL","1","Sioux Falls","16","Sioux Falls","16","N/A","0","","0","False","3","0","VCU","Hyattsville","MD","69","32","92","49","F+","D+","B-","D-","C-","F ","F-","F ","F+","C-","D ","F-","B ","F-","C-","C+","F ","D ","B ","D ","C ","F ","F ","F ","F ","C ","D ","F ","F","F","38","48","0","1","0","0","8335","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305","","Irving","Moody","Irving Moody","74","164","37","12","23","1978","USDL","1","Iowa","10","Iowa","10","N/A","0","Sprained Knee","0","False","5","13","Arkansas","Wichita","KS","81","25","57","53","D-","C ","A-","C ","C ","C ","F ","F+","F-","D+","D ","F-","A-","D+","C+","C-","F ","B ","A ","C ","C ","C ","F ","F ","F ","D ","D ","F ","F","D","55","64","0","8","0","0","270538","276646","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"306","","Vito","Rodas","Vito Rodas","75","219","29","5","9","1986","USDL","1","Maine","12","Maine","12","N/A","0","Bruised Jaw","0","False","5","10","Columbia","Victor","NY","18","44","35","45","F+","D+","B ","C-","C-","F ","D-","F-","F-","F+","F-","F-","A-","D-","A-","C ","F ","D ","B ","D ","C ","F ","F ","F ","F ","F ","F ","F ","F","F","39","45","0","1","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"307","","Zou","Tann","Zou Tann","72","179","27","5","19","1988","USDL","1","Sioux Falls","16","Sioux Falls","16","N/A","0","","0","True","5","9","None","Yangjiang","China","54","37","76","22","F+","D ","C ","D-","D ","D ","F-","D+","F-","F ","F ","F-","B ","C ","B ","C-","F ","D ","C ","F ","D ","D ","F ","D ","F ","F ","F ","F ","F","F","35","40","0","0","0","0","23000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"308","","Rudolph","Williams","Rudolph Williams","73","201","29","3","31","1987","USDL","1","Fort Wayne","8","Fort Wayne","8","N/A","0","","0","False","5","5","Georgetown","Joppatowne","MD","37","2","65","82","D ","D-","C ","F+","C+","C-","F-","D ","F-","D-","F+","D ","B ","F-","C+","D ","D ","F ","C ","F ","B ","C ","F ","D ","F ","D ","F ","D ","F","F","41","45","0","0","0","0","15500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"309","","Chris","Bushman","Chris Bushman","75","208","32","6","24","1983","USDL","1","Bakersfield","5","Bakersfield","5","N/A","0","","0","False","5","12","Milwaukee","Pekin","IL","54","27","60","27","F+","D-","C ","F-","D ","D-","F-","F-","F-","C-","C ","F ","A ","C ","A-","C ","F ","D ","C ","F ","D ","D ","F ","F ","F ","C ","D ","F ","F","F","42","47","0","3","0","0","85909","86928","87947","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"310","","Troy","Taylor","Troy Taylor","75","174","22","7","25","1993","USDL","1","Fort Wayne","8","Fort Wayne","8","N/A","0","Dislocated Shoulder","0","False","5","0","Utah","El Monte","CA","3","42","94","12","F+","D+","B-","F ","F+","C-","F-","F+","F-","C ","D+","F ","A-","C ","C ","C ","D ","D ","B ","F ","D ","C ","F ","D ","F ","A ","C ","F ","F","D","46","68","0","3","0","0","23781","25254","26726","28199","0","0","0","0","0","0","0","0","0","0","0","0","0"
"311","","John","Doggett","John Doggett","71","153","33","12","24","1982","USDL","1","Oklahoma City","20","Oklahoma City","20","N/A","0","","0","False","5","13","Oklahoma","Stillwater","OK","10","35","27","13","D-","D-","C ","F ","C+","C ","F+","F-","D-","F+","D-","F ","B+","C ","C ","D+","D ","F ","C ","F ","B ","C ","F ","F ","D ","F ","F ","F ","F","F","41","46","0","2","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"312","","Abram","Parker","Abram Parker","75","190","34","4","23","1982","USDL","1","Oklahoma City","20","Oklahoma City","20","N/A","0","Dislocated Finger","0","False","5","11","Ohio","Norfolk","VA","28","20","13","40","F ","C+","B+","F+","D-","F ","F+","F ","F ","D+","C-","F-","A ","C ","B+","C-","F ","B ","B ","F ","D ","F ","F ","F ","F ","D ","D ","F ","F","F","46","53","0","1","0","0","166467","172111","177756","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"313","","Jarrett","Unruh","Jarrett Unruh","73","176","42","12","18","1973","USDL","1","Reno","13","Reno","13","N/A","0","Sprained Ankle","0","False","5","23","Oklahoma","Lubbock","TX","87","23","13","3","C ","C-","B+","C-","C-","C ","F-","F ","F-","D ","D ","F-","A-","C-","C ","C ","C ","D ","B ","C ","D ","C ","F ","F ","F ","D ","D ","F ","F","D","58","66","0","3","0","0","276730","292142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"314","","Demarcus","Whittaker","Demarcus Whittaker","76","183","35","8","17","1980","USDL","1","Maine","12","Maine","12","N/A","0","Fractured Nose","0","False","4","16","Syracuse","Woodland","CA","80","18","3","11","D ","C-","B+","F-","C ","D ","F-","D ","F+","D-","F ","F ","B+","C-","A-","C ","D ","C ","B ","F ","C ","D ","F ","D ","F ","D ","F ","F ","F","F","47","53","0","3","0","0","166467","187275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"315","","Chus","Guillen","Chus Guillen","79","213","27","7","15","1988","USDL","1","Westchester","22","Westchester","22","N/A","0","","0","False","4","7","Southern California","Los Angeles","CA","29","32","3","55","F-","C ","B ","F ","D ","C-","F-","F-","F-","F+","D+","F+","A ","C ","A+","C-","F ","C ","A ","F ","D ","D ","F ","F ","F ","F ","D ","F ","F","F","50","55","0","1","0","0","184299","191590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"316","","Neal","Ramos","Neal Ramos","71","158","19","9","26","1996","USDL","1","Texas","17","Texas","17","N/A","0","","0","False","5","0","Richmond","Hudson","MA","48","40","29","8","D ","C-","C ","D-","F+","F ","D-","F+","F ","C ","F+","F-","A-","C ","A ","C ","D ","D ","C ","D ","F ","F ","D ","D ","F ","C ","F ","F ","F","F","46","54","0","4","0","0","20065","21305","22545","23785","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317","","Fyodor","Kostina","Fyodor Kostina","73","203","31","8","14","1984","USDL","1","Bakersfield","5","Bakersfield","5","N/A","0","","0","False","5","8","None","Seltso","Russia","24","17","22","57","D ","F ","C ","D ","D-","D ","F-","F-","F-","C ","C ","F-","A+","B ","A ","B-","D ","F ","C ","D ","F ","D ","F ","F ","F ","C ","C ","F ","F","F","55","59","0","4","1","0","215966","237563","259159","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"318","","Rudolph","Jones","Rudolph Jones","72","173","27","6","4","1988","USDL","1","Sioux Falls","16","Sioux Falls","16","N/A","0","","0","False","5","5","None","Odessa","TX","22","16","88","88","B ","D ","C+","D ","D ","D ","F+","D-","F-","F-","C-","F-","A-","D-","A ","C-","B ","D ","B ","D ","D ","D ","F ","D ","F ","F ","D ","F ","F","D","56","62","0","3","0","0","73871","79781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"319","","Eliseo","Browning","Eliseo Browning","75","191","27","5","6","1988","USDL","1","Westchester","22","Westchester","22","N/A","0","","0","False","4","8","Miami-Ohio","Hamilton","OH","9","7","93","78","F+","C-","C ","D-","F ","F ","F-","F ","F-","D ","D-","F-","A-","C-","C ","C-","F ","C ","C ","D ","F ","F ","F ","F ","F ","D ","D ","F ","F","F","38","45","0","0","0","0","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"320","","Markus","Williams","Markus Williams","75","212","27","6","26","1988","USDL","1","Texas","17","Texas","17","N/A","0","","0","False","4","5","None","Toronto","Canada","85","37","56","32","F+","C ","B ","F ","D+","D-","F-","F-","F-","C ","D ","F-","B ","F ","B-","C ","F ","C ","A ","F ","D ","D ","F ","F ","F ","C ","D ","F ","F","F","43","46","0","3","0","0","61364","67500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"321","","Darius","Melo","Darius Melo","79","202","28","1","20","1988","USDL","1","Canton","6","Canton","6","N/A","0","","0","False","5","7","Texas","Longview","TX","41","2","14","38","F-","D-","C ","F-","C-","D+","F-","F-","F-","D-","D ","F-","B+","B-","C ","C-","F ","D ","C ","F ","D ","D ","F ","F ","F ","D ","D ","F ","F","F","36","41","0","0","0","0","18500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"322","","Nicky","Harris","Nicky Harris","73","181","30","4","1","1986","USDL","1","Grand Rapids","19","Grand Rapids","19","N/A","0","","0","False","5","10","Brigham Young","Alameda","CA","76","4","72","84","D-","D ","C ","F ","C ","D-","F-","F-","F+","D ","F+","F-","B+","D+","C-","C-","F ","D ","C ","F ","C ","D ","F ","F ","F ","D ","F ","F ","F","F","36","38","0","0","0","0","23800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323","","James","Harris","James Harris","74","216","27","4","22","1989","USDL","1","Sioux Falls","16","Sioux Falls","16","N/A","0","","0","False","5","5","Saint Joseph's","Marblehead","MA","64","31","95","50","F+","D+","C+","C-","C-","C ","F-","F+","F+","D-","F-","F ","A-","C ","A-","C ","F ","D ","B ","D ","C ","C ","F ","F ","F ","F ","F ","F ","F","F","52","59","0","2","0","0","165596","173988","182380","190772","199165","0","0","0","0","0","0","0","0","0","0","0","2"
"324","","Hector","Arsenault","Hector Arsenault","75","201","22","7","7","1993","USDL","1","Delaware","18","Delaware","18","N/A","0","Dislocated Knee","0","False","4","0","Santa Clara","Meridian","ID","29","31","68","99","F ","F ","C-","D-","C-","F ","F ","F ","F-","C-","F ","F-","B+","F+","B+","C-","F ","F ","C ","D ","B ","F ","F ","F ","F ","B ","F ","F ","F","F","32","46","0","1","0","0","7600","11100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"325","","Eloy","Rivera","Eloy Rivera","72","215","32","1","24","1984","USDL","1","Toronto","21","Toronto","21","N/A","0","","0","False","5","13","Cal State Northridge","San Jose","CA","76","37","17","47","F ","F+","C ","F+","C ","F ","F-","F-","F-","B+","C ","D ","A-","C ","B ","C ","F ","F ","C ","F ","B ","F ","F ","F ","F ","B ","C ","D ","F","F","46","52","0","1","0","0","116184","121210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
